,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.7906976744186046,0.7209302325581395,0.8837209302325582,0.7674418604651163,0.7674418604651163,0.7674418604651163,0.6976744186046512,0.7441860465116279,0.8372093023255814,0.7857142857142857
1,0.7209302325581395,0.813953488372093,0.7674418604651163,0.7906976744186046,0.813953488372093,0.8837209302325582,0.6744186046511628,0.8372093023255814,0.6976744186046512,0.6904761904761905
2,0.7441860465116279,0.7674418604651163,0.9069767441860465,0.7674418604651163,0.7674418604651163,0.7209302325581395,0.7906976744186046,0.813953488372093,0.7674418604651163,0.7619047619047619
3,0.7209302325581395,0.7209302325581395,0.813953488372093,0.7674418604651163,0.7441860465116279,0.8372093023255814,0.7209302325581395,0.8372093023255814,0.8372093023255814,0.9047619047619048
4,0.9302325581395349,0.813953488372093,0.6976744186046512,0.6976744186046512,0.8604651162790697,0.7674418604651163,0.813953488372093,0.813953488372093,0.6976744186046512,0.7619047619047619
5,0.6744186046511628,0.7906976744186046,0.8372093023255814,0.8837209302325582,0.7674418604651163,0.7441860465116279,0.7906976744186046,0.7441860465116279,0.7906976744186046,0.7142857142857143
6,0.6744186046511628,0.813953488372093,0.8604651162790697,0.7441860465116279,0.7674418604651163,0.813953488372093,0.7441860465116279,0.7441860465116279,0.8372093023255814,0.7619047619047619
7,0.813953488372093,0.7209302325581395,0.8604651162790697,0.7906976744186046,0.6976744186046512,0.813953488372093,0.8837209302325582,0.7674418604651163,0.813953488372093,0.8095238095238095
8,0.8837209302325582,0.8604651162790697,0.813953488372093,0.627906976744186,0.6976744186046512,0.813953488372093,0.7674418604651163,0.7209302325581395,0.8372093023255814,0.7619047619047619
9,0.8372093023255814,0.7674418604651163,0.7674418604651163,0.813953488372093,0.8372093023255814,0.6976744186046512,0.813953488372093,0.7674418604651163,0.8372093023255814,0.7142857142857143
