,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.46511627906976744,0.32558139534883723,0.4883720930232558,0.27906976744186046,0.4418604651162791,0.4418604651162791,0.3953488372093023,0.46511627906976744,0.46511627906976744,0.4523809523809524
1,0.3953488372093023,0.4186046511627907,0.37209302325581395,0.4883720930232558,0.4186046511627907,0.3488372093023256,0.4883720930232558,0.37209302325581395,0.3953488372093023,0.5476190476190477
2,0.3953488372093023,0.4186046511627907,0.4883720930232558,0.3953488372093023,0.46511627906976744,0.4883720930232558,0.27906976744186046,0.46511627906976744,0.4186046511627907,0.42857142857142855
3,0.4883720930232558,0.46511627906976744,0.4186046511627907,0.3023255813953488,0.3953488372093023,0.3023255813953488,0.4418604651162791,0.46511627906976744,0.4883720930232558,0.38095238095238093
4,0.46511627906976744,0.5116279069767442,0.37209302325581395,0.4186046511627907,0.4186046511627907,0.32558139534883723,0.3953488372093023,0.4883720930232558,0.4186046511627907,0.3333333333333333
5,0.27906976744186046,0.37209302325581395,0.3953488372093023,0.37209302325581395,0.46511627906976744,0.5581395348837209,0.4418604651162791,0.37209302325581395,0.3953488372093023,0.5
6,0.4186046511627907,0.46511627906976744,0.3023255813953488,0.4418604651162791,0.4883720930232558,0.3953488372093023,0.3953488372093023,0.5116279069767442,0.32558139534883723,0.35714285714285715
7,0.46511627906976744,0.46511627906976744,0.37209302325581395,0.46511627906976744,0.3953488372093023,0.2558139534883721,0.37209302325581395,0.37209302325581395,0.46511627906976744,0.4523809523809524
8,0.3953488372093023,0.3953488372093023,0.3023255813953488,0.4186046511627907,0.4418604651162791,0.3953488372093023,0.5348837209302325,0.4418604651162791,0.3953488372093023,0.5
9,0.46511627906976744,0.3488372093023256,0.5116279069767442,0.46511627906976744,0.46511627906976744,0.3488372093023256,0.5116279069767442,0.3488372093023256,0.3953488372093023,0.40476190476190477
